date,prev_close,open,pred_open,close,pred_close_from_open,open_gap_pct,pred_open_gap_pct,close_ret_pct,pred_close_ret_from_open_pct,open_abs_err_pct,close_abs_err_pct
2024-04-03,2753.16,2730.68,2748.5638333239635,2706.97,2724.3642049677696,-0.8165162940039772,-0.16694150271092933,-1.6777085240233025,-1.0459179645291306,0.6549223389032658,0.6425710284107263
2024-04-04,2706.97,2738.24,2726.4992616514282,2742.0,2738.3107410596485,1.15516610823172,0.7214435938125772,1.294066797932758,1.1577794013102731,0.4287695143074216,0.13454627791216137
2024-04-05,2742.0,2713.96,2712.9038496526173,2714.21,2705.7230944716644,-1.0226112326768733,-1.0611287508163016,-1.0134938001458815,-1.323008954352129,0.038915472128651644,0.31268418907658885
2024-04-08,2714.21,2718.76,2723.109809024236,2717.65,2715.3438213865734,0.16763625511659885,0.32789684748916403,0.12674037749473843,0.041773532135425645,0.15999238712632166,0.08485929436927896
2024-04-09,2717.65,2733.23,2719.147041652377,2705.16,2731.2513792632235,0.5732894228469343,0.055085888630880694,-0.45958824719887215,0.5004831108944587,0.5152496624002713,0.9645041056064575
2024-04-11,2705.16,2665.4,2653.012528661675,2706.96,2656.7061548604884,-1.469783672684788,-1.9277037712492142,0.06653950228452388,-1.7911637440857977,0.46475093187983835,1.8564679618284594
2024-04-12,2706.96,2710.89,2705.771471741861,2681.82,2707.784521076777,0.1451813103998445,-0.043906384214723815,-0.9287170848479409,0.030459300350843627,0.18881357259566664,0.9681679261388418
2024-04-15,2681.82,2661.36,2658.2010866079195,2670.43,2657.912784272756,-0.7629147370069589,-0.8807046480405432,-0.42471157646674085,-0.8914548973176462,0.1186954561607843,0.4687340887888332
2024-04-16,2670.43,2644.17,2632.9931167637696,2609.63,2641.3613088066104,-0.9833622300528311,-1.4019046833742177,-2.27678688450923,-1.0885397180749765,0.4226991167825981,1.2159313315148235
2024-04-17,2609.63,2619.15,2606.9520488282124,2584.18,2615.734702086918,0.3648026731758902,-0.10261804055700485,-0.9752340370090873,0.23392979414392556,0.4657217483453691,1.221072142301157
2024-04-18,2584.18,2595.46,2575.0788250287537,2634.7,2591.6128289379308,0.4365021012468162,-0.35218812045779707,1.9549721768607364,0.28762814269636416,0.7852625342423428,1.6353729480422456
2024-04-19,2634.7,2600.69,2626.9274976526754,2591.86,2595.8056948107055,-1.290849053023102,-0.2950052130156974,-1.6259915739932351,-1.476232785110046,1.0088667873785535,0.15223410256361802
2024-04-22,2591.86,2615.72,2575.572524957945,2629.44,2613.1662722045694,0.9205744137414706,-0.6284087505519216,1.4499239928082552,0.8220456430736738,1.5348536938989952,0.6189047019681247
2024-04-23,2629.44,2632.15,2638.279196033985,2623.02,2628.8210920098322,0.10306377023243662,0.3361626823196229,-0.24415845198978436,-0.02353763501612971,0.23285891890602564,0.22116079975876077
2024-04-24,2623.02,2662.84,2650.6172642207357,2675.75,2661.689176756272,1.5180974601795016,1.0521179488046342,2.0102782289117105,1.4742234811885577,0.4590112728990266,0.5254909181996826
2024-04-25,2675.75,2646.8,2656.8811339344843,2628.62,2640.884776320769,-1.0819396430907124,-0.7051804565267856,-1.7613753153321587,-1.3030075186108867,0.38088007913269284,0.46658612963338997
2024-04-26,2628.62,2650.94,2647.551217062316,2656.33,2649.4717628213957,0.8491147446188618,0.7201960367917895,1.054165303467225,0.793258927551181,0.12783325679510013,0.2581846825734835
2024-04-29,2656.33,2675.46,2649.9351739733247,2687.44,2673.811705702926,0.7201665455722761,-0.24073914109599998,1.1711647272740988,0.6581149820589243,0.9540350454379931,0.5071106442217971
2024-04-30,2687.44,2693.22,2693.888425371284,2692.06,2690.3376192245623,0.21507456910665468,0.2399467661151169,0.17191081475307346,0.10782079691313562,0.0248188180425004,0.06398002925037384
2024-05-02,2692.06,2679.04,2665.3807641416956,2683.65,2674.0647389827936,-0.483644495293567,-0.991034221313949,-0.312400169387006,-0.6684569072459874,0.5098556146345081,0.35717254549611344
2024-05-03,2683.65,2704.31,2722.135371660845,2676.63,2703.136323968086,0.7698470366851007,1.434068215335281,-0.26158403666648455,0.726112718427733,0.6591467568749559,0.990287188295946
2024-05-07,2676.63,2718.17,2710.5626382726505,2734.36,2718.2526218083717,1.551951521129169,1.267737351544691,2.1568165940006656,1.5550383059433364,0.27987071181528744,0.5890730624946391
2024-05-08,2734.36,2732.11,2710.35973925348,2745.05,2728.2729199674422,-0.08228616568410896,-0.877728636555549,0.3909507160724912,-0.2226144338184338,0.796097549019634,0.6111757539045894
2024-05-09,2745.05,2743.29,2742.350852633873,2712.14,2739.7122221261175,-0.06411540773393343,-0.09832780335976933,-1.1988852662064509,-0.19445102544152262,0.0342343451157969,1.0166223766515592
2024-05-10,2712.14,2737.95,2712.630166832351,2727.63,2737.1702806082635,0.9516470388696741,0.01807306526767638,0.5711357083336477,0.9228978079399923,0.9247733949724792,0.3497644698241111
2024-05-13,2727.63,2735.2,2705.722699691706,2727.21,2732.2108157698203,0.2775303101960169,-0.8031624636880329,-0.015397982864251425,0.16794124459036752,1.0777018246670704,0.18336746234504464
2024-05-14,2727.21,2732.98,2728.404257650607,2730.34,2729.74380005556,0.2115715328119272,0.043790454369377896,0.11476930636071803,0.09290813892440083,0.16742685088777964,0.02183610628860458
2024-05-16,2730.34,2770.27,2763.207975075929,2753.0,2770.6214185204735,1.4624552253565515,1.2038052065284437,0.829933268384142,1.4753260956684202,0.2549219001783585,0.6400805855602443
2024-05-17,2753.0,2751.47,2744.8902097478876,2724.62,2747.366261131426,-0.05557573556120854,-0.29458010360016246,-1.0308754086451155,-0.20463998796126498,0.2391372703359354,0.8348415974127148
2024-05-20,2724.62,2741.24,2710.502474372995,2742.14,2738.5210425656282,0.6099933201694219,-0.5181465902402822,0.6430254494204757,0.5102011497246729,1.1213000549752938,0.13197566259824894
2024-05-21,2742.14,2733.03,2712.5831227015506,2724.18,2728.009995001142,-0.33222227895000067,-1.0778763045814248,-0.6549629121780809,-0.5152911594177411,0.7481395117671461,0.14059258202990915
2024-05-22,2724.18,2723.46,2716.912691443725,2723.46,2719.17764448263,-0.026429971587771384,-0.2667704981416279,-0.026429971587771384,-0.18362793638341754,0.24040406528000619,0.1572395231569393
